"CCN","teaching_status","urban_rural","ownership_type_simple","bed_size_simple","cost_of_care_per_inpatient_day","charity_care_burden","bad_debt_burden","salary_cost_per_inpatient_day","malpractice_premiums_per_inpatient_day","med_records_library_per_inpatient_day","mean_drg_weighting","alos","occupancy_rate","private_room_percentage","semi_private_room_percentage","RN_percent","LPN_percent","naor_percent","ma_percent","nursing_hours_per_inpatient_day","special_care_day_rate","overall_hospital_rating_star_rating","nurse_communication_star_rating","doctor_communication_star_rating","staff_responsiveness_star_rating","communication_about_medicines_star_rating","discharge_information_star_rating","care_transition_star_rating","cleanliness_star_rating","quietness_star_rating","recommend_hospital_star_rating","SDI_score","at_least_high_school","under_100_FPL","renting","crowded","no_computer_internet_access","not_proficient_english_adult","unemployment","non_employment","single_parent_family","no_vehicle_households","long_commute","veteran","medicaid_caseload","disproportionate_percentage","cms_caseload","percent_of_service_area_under_public","percent_of_service_area_under_private","clabsi_rate","cauti_rate","ssi_colon_rate","ssi_hyster_rate","mrsa_rate","cdi_rate","PSI_03","PSI_04","PSI_06","PSI_08","PSI_09","PSI_10","PSI_11","PSI_12","PSI_13","PSI_14","PSI_15","PSI_90","hospital_wide_readmission_rate","heart_failure_readmission_rate","acute_myocardial_infarction_readmission_rate","copd_readmission_rate","hip_knee_replacement_readmission_rate","pneumonia_readmission_rate"
70033,"Teaching","Rural","Nonprofit","Medium",3333.77729069266,1.231312075,7.139413352,2519.998043,86.7035957,24.14530294,1.74602326415094,5.10298667301285,61.1458444293311,0,91.6232260831111,65.0852263569979,4.2156887093902,29.7788928632008,0.920192070411022,22.0637628102739,8.4199716,3,2,3,2,3,4,3,3,1,3,25.2392003324657,92.04850852,6.490505708,17.93105493,19.14033523,5.381500226,4.262770265,5.426613406,36.2636697,4.004677113,4.692403619,16.03721587,4.913750414,20.4783436458829,0.2046,57.6451689671585,31.77661259,73.6334859,0.592680397,0.713165026,37.81512605,13.24503311,0.021608773,0.151139944,0.29,193.53,0.22,0.09,2.04,1.41,15.8,2.79,5.78,1.57,0.97,1.07,15.4,20.2,14.9,18.4,3.7,18.1
70034,"Teaching","Rural","Nonprofit","Medium",3101.61474710269,2.19943793,6.730684455,2638.661648,48.03605359,20.84339899,1.57505524574669,5.00888738890764,45.5762889593572,0,90.7193347193347,67.3981586580906,3.34831630722664,28.8169504351116,0.436675495018287,22.260466265385,16.50271384,3,2,3,2,2,4,3,4,2,3,34.2846076414723,91.91542849,7.109026076,22.80836891,24.61484956,4.674141842,5.735427357,5.920994877,35.70272556,3.48978888,4.712853607,15.605528,3.380924128,19.2597592530093,0.2161,52.7843401957476,27.43060652,73.7326072,0.568181818,0,41.37931034,14.70588235,0.023789133,0.180389125,0.92,175.67,0.2,0.1,2.31,1.44,7.2,6.07,5.46,1.84,1.07,1.14,15.2,20.8,13.2,19.9,4.2,17.3
70035,"Teaching","Rural","Nonprofit","Medium",3237.67886932963,1.247524202,7.022553822,2724.679042,59.25555054,10.57612723,1.59788361669243,6.01404607111325,74.6756727779565,0,94.376645130414,66.0070120709187,3.21849311628374,28.6005575056783,2.17400706508697,19.1318181211547,12.49844305,3,3,3,2,3,4,3,3,1,3,48.3873580725561,88.04667569,11.74419732,25.43129664,27.02102462,10.92641409,6.567250143,6.083075479,38.11468734,7.134889201,9.199330198,4.169537603,4.941420962,25.2106910666988,0.3207,47.3713781202344,42.64154544,65.1935715,1.174122344,0.10273269,37.5,11.69590643,0.057888796,0.150675024,0.74,133.18,0.28,0.08,1.99,1.37,8.04,2.78,5.03,2.21,1.25,0.96,14.9,21,13.5,19.5,NA,17.1
70036,"Teaching","Rural","Governmental","Small",4616.92513883344,0.236180871,8.821868078,5444.469778,58.84298209,208.2233575,1.46498807588076,5.4180924287119,83.969302090029,0,82.1591778978867,70.6038168572674,5.1145679832299,14.5915921213756,9.69002303812706,20.9855177670502,14.22974802,4,4,4,3,3,4,3,5,3,4,33.6618020647533,92.39406374,9.13581372,22.50823718,23.37325696,7.3887091,3.913019318,5.249916023,37.70310543,5.313173926,8.193036344,5.290748648,5.142627085,31.3765978367748,0.3001,50.2851524090462,34.82872654,74.55416617,0.573230152,1.152405647,21.05263158,0,0.022195588,0.345391328,0.18,163.51,0.25,0.1,2.26,1.83,6.27,4.03,5.89,1.82,0.84,0.86,14.2,21.9,14.7,20.4,NA,16.4
80001,"Teaching","Urban","Nonprofit","Large",3182.01898139447,1.220867245,1.51509039,3285.014282,NA,36.07373964,1.85073026338244,7.89845943994223,78.533185459969,0,94.024604034526,68.102435064359,2.74444973207235,19.7778618015583,9.37525340201029,19.3241389293823,7.014711692,3,2,2,3,2,4,3,2,2,3,41.8883812867032,91.98198143,10.77168071,22.52026042,23.70236069,7.412791453,2.184323437,5.767941213,38.55078248,6.417177658,6.471593243,7.842820561,7.165765776,16.1518093556929,0.3227,52.1323116424617,36.40617902,73.5878228,0.611067657,0.790162477,21.59468439,0,0.050678458,0.150391672,1.22,171.69,0.21,0.07,2.31,2.46,6.94,2.86,2.77,1.46,1.34,1.01,13.8,18.6,12.3,20.2,3.8,16.6
80003,"Teaching","Urban","Nonprofit","Small",3667.69799562068,2.702834489,2.10270573,3081.610168,17.41921036,15.88917917,1.61372211538462,3.41206896551724,22.5389378870332,0,99.350595287653,76.7470096569222,3.52648428732815,10.4715490483822,9.25495700736749,29.9187019257762,12.6976087,2,2,2,2,3,3,2,1,3,3,58.0040595399188,90.97747517,14.53308467,27.55345829,28.54249357,9.034032078,2.948486455,6.395506102,38.37001006,8.27049479,10.23092096,6.872985196,6.607472099,4.88505747126437,0.4682,19.9425287356322,39.58476609,69.67983395,0.652528548,3.210845523,0,0,0.099438174,0.36687631,0.28,NA,0.31,0.09,2.27,1.98,10.82,3.01,5.94,1.91,0.93,0.99,13.8,20.1,14.1,19,NA,16.3
80004,"Teaching","Urban","Nonprofit","Medium",2440.758836788,2.103371436,2.263993348,2401.303687,9.577414624,21.21342054,1.88203011049724,8.35039577836412,61.2215839347965,0,74.7790520490817,69.5970527470645,3.96294428590239,25.487562323509,0.952440643524191,18.3172291034715,12.59297088,2,3,3,3,2,3,3,3,2,2,55.1529308065227,88.17652972,13.47041914,21.58616034,22.97537287,9.846205068,1.678224939,5.51928761,43.07989437,7.422602408,6.360639378,10.77760683,12.06229026,6.87774846086192,0.2791,43.0167106420405,45.13663514,64.1157935,0.352050695,0.363548231,21.27659574,0,0.065618951,0.591386232,1.74,190.26,0.38,0.1,2.01,1.23,7.17,4.07,5.54,1.71,0.72,1.27,14.8,20.3,13.4,17.5,4.1,16.9
80006,"Non Teaching","Urban","Nonprofit","Small",2856.38689812129,2.128652877,8.209697546,2595.202809,5.07086534317081e-05,54.19469587,1.6494127843987,5.00983679856919,59.6009529481834,0,90.0969321474968,83.6394378847952,3.15511121984898,13.2054508953558,0,26.6297469766612,6.090109277,3,2,2,3,3,4,3,4,2,3,62.6056085355491,84.9832393,17.04603167,20.730242,23.66952669,14.22777365,3.591682023,5.347112554,42.38000932,7.857906584,5.161195425,8.594628618,8.498989166,20.5454951933825,0.3364,56.0026827632461,50.54140513,58.354083,0,1.393242773,0,0,0.077220077,1.033912324,0.22,161.19,0.21,0.1,2.58,1.5,10.49,3.23,4.79,1.85,0.97,0.9,13.3,17.9,13.4,18.2,4.5,15.2
80007,"Non Teaching","Urban","Nonprofit","Medium",4004.19592970985,0.863153381,1.20818921,3438.820789,56.60445923,462.9976197,1.65827916666667,5.72424440909516,70.5622961513373,0,83.7721406648671,76.9459370782838,4.20518151678959,17.6541369373882,1.19474446753839,23.3661953412342,11.64284601,3,4,3,3,3,4,3,1,2,3,27.33034078417,92.14206944,9.780211142,13.69144456,14.77116171,9.519297342,1.821838313,5.079274564,51.12478152,4.514509565,2.904487224,9.501739705,10.23925909,2.31121923832694,0.1663,48.4513895386919,52.01473363,69.60312212,0.250062516,2.096985583,6.024096386,0,0.082972059,0.106684874,5.83,172.31,0.24,0.08,2.43,1.96,9.65,3.41,5.43,1.68,1.1,2.43,14.9,20.1,13.1,17.5,4.2,16.9
80009,"Teaching","Urban","Nonprofit","Small",3317.40131998063,2.229831477,2.208936721,2809.895572,8.390906611,24.78925161,1.64539641255605,7.85802963556268,80.2950474183351,0,75.3047535724701,75.1050707854189,2.71273664172468,22.1821925728564,0,15.0729047218612,10.44830408,4,4,4,3,3,4,3,4,4,4,48.1877655628246,88.31968512,12.43709456,20.17392782,21.65322776,11.02341826,2.774882298,4.682297727,43.44568903,7.279303642,5.128246544,8.452144967,10.16339258,34.9419303163797,0.286,70.8450140168202,45.19365826,67.36314576,0,1.510574018,57.69230769,0,0.059671212,0.430583749,1.81,NA,0.22,0.09,2.31,1.55,7.96,3.6,5.06,2.84,1.22,1.29,13.4,18.4,14.6,18.9,3.9,16.2
90001,"Teaching","Urban","Proprietary","Medium",2900.46173902619,1.028734389,0.810152022,1754.40429,10.06429141,129.5362132,2.27939059519895,5.66957408246488,65.1336021876192,0,98.6084464930858,70.3206041663497,5.21050090069379,23.6197015567888,0.849193376167704,17.7293460670116,12.55944921,3,2,3,2,2,2,2,2,2,3,67.3311753704503,91.22396986,15.97955803,34.45250218,36.77427943,11.22139156,2.363608393,8.442277873,35.56917174,8.535766329,30.66539456,13.1179978,5.490529477,4.59900317172633,0.4254,26.6255097417309,39.13488148,67.37099948,0.667946898,0.656414104,16.57458564,0,0.084518153,0.229293256,0.36,166.74,0.37,0.08,2.33,1.4,11.22,2.59,7.66,1.91,0.74,1.05,14.6,20.2,14.4,20,4,17.4
90003,"Teaching","Urban","Nonprofit","Medium",3301.65716190476,0.914023883,4.22992975,2794.572572,123.2013885,44.44398835,1.67405299227799,7.42784380305603,50.2667396646338,0,90.4331306990882,80.5098301849752,4.61296846131375,9.09359034931417,5.78361100439684,20.2786476190476,16.39896457,2,1,2,1,2,2,1,2,2,1,79.4366984243313,89.70738749,18.22552497,37.14410222,39.92302554,13.35881266,2.638447662,9.740526658,35.98775728,9.496497808,34.89987568,11.4259159,4.336705894,18.68986983588,0.6495,41.4544425580079,42.2302688,63.14630059,1.819560273,1.476862488,0,0,0.085227878,0.673463227,3.87,164.39,0.22,0.09,3.12,1.42,8.98,3.96,6.26,1.91,1.89,1.95,15.5,23.7,15.2,22.6,NA,16.4
90004,"Teaching","Urban","Nonprofit","Large",2785.08424819317,0.926936932,0.360706657,2507.571402,91.9303311,29.18096815,2.71592304486394,9.12321019473081,69.5784939200611,0,94.9549373040752,66.0070588483088,3.4732816526958,29.2759905102467,1.24363267406445,21.6090573085465,13.12302681,3,3,3,3,4,3,3,4,2,4,47.9556194621483,91.83478414,10.55660256,27.74843367,29.8283184,7.943095728,3.647608409,6.312583378,34.03258972,6.179206309,17.95952972,14.74534343,6.788962104,3.30756013745704,0.3086,34.2139175257732,33.57774305,73.36669215,1.357681081,0.731707317,15.625,0,0.066366909,0.536859906,1.38,180.72,0.26,0.08,2.53,1.85,8.72,4.81,7.22,2.1,1.08,1.35,15.2,21.5,NA,19.5,5.3,18.2
90005,"Teaching","Urban","Nonprofit","Medium",2915.42761134145,1.298774455,1.342460907,2854.782347,79.5235009,20.08143582,1.74668057777778,5.61969184517099,48.206017826165,0,86.4492591765319,69.7316894221653,6.59506887035706,22.7620153259944,0.911226381483204,22.1480540323659,17.72856648,4,2,3,2,2,4,3,4,4,4,35.0784377862096,95.34445015,7.880778278,27.2950925,28.84374005,5.522531212,2.717719547,4.771022915,33.97864146,3.749892839,18.1708629,8.670880292,4.670244339,0.99586621570838,0.1044,30.8530627583615,27.28467436,83.34756835,1.76366843,1.804588812,19.60784314,25.21008403,0.01422718,0.357367731,0.29,155.53,0.27,0.1,2.09,1.29,10.93,3.68,7.57,1.75,0.85,1.05,15.3,20.2,14.3,19.2,4.4,16.4
90011,"Teaching","Urban","Nonprofit","Large",2498.54804560261,1.381661415,0.671378891,2478.329862,87.76044503,26.1625961,3.01265206055509,9.00559950868827,73.2763210058334,0,93.1274346132443,63.113061766293,2.99644008114332,26.3484556614346,7.54206107981293,21.5802739044624,11.88073405,2,2,3,2,2,3,3,2,1,3,62.6068890370635,89.78194238,13.38950064,30.61397604,33.18530853,10.57909061,4.020117723,7.810359028,35.15608923,7.723992343,22.74244381,14.61901395,6.046310787,4.07499729056031,0.4209,33.3405585058343,38.68341099,67.29168708,0.91985471,0.495010812,42.85714286,0,0.122125152,0.338659379,0.67,143.28,0.21,0.08,1.4,1.67,5.68,4.15,3.45,3.01,0.48,0.85,14.5,19.1,14,21.5,4.5,17.9
100001,"Teaching","Rural","Nonprofit","Large",2288.41537970305,7.193704206,5.279242789,2031.493925,7.028138845,55.07947782,1.95332913294798,6.67317731453532,73.9321618773674,0,84.7325480165487,60.7748593073655,2.43084736935969,26.0547033247164,10.7395899985585,18.6798680219254,24.87318033,3,2,3,3,3,3,3,2,3,3,69.1193786388275,86.21819315,20.4372066,27.57557865,29.03649566,14.92525735,1.416668432,6.4465879,44.50435582,9.844373779,11.45070419,5.860486269,11.14639207,8.26378777655457,0.4747,20.7464753719947,45.71051377,53.66766391,2.028113854,2.171395483,32.43243243,0,0.183198415,0.358577166,0.33,155.5,0.18,0.09,1.93,2.22,7.71,4.22,7.3,1.73,1.38,1.02,14.5,19.8,15,21.7,NA,17.8
100002,"Teaching","Urban","Nonprofit","Large",2249.24580008596,3.037241063,17.33917941,1624.321372,44.87891429,25.74559349,1.80525408299866,6.57488634967441,52.1228848365369,80.6160014120376,0,70.8350655343021,4.02685330275523,24.954810493407,0.183270669535648,12.271391998206,17.5644949,2,1,1,1,1,1,1,2,3,2,37.1881227285089,91.23171285,10.1999358,19.12876779,20.955721,10.59207569,7.126790867,6.408714717,48.26974087,4.246527917,5.158928254,6.636236549,6.898217685,7.54392431502642,0.3502,34.365401154933,42.04663646,63.28589566,1.542452499,1.228678809,32.46753247,0,0.098883604,0.195514039,0.42,159.59,0.26,0.08,2.37,1.18,8.92,4.96,3.32,2.09,0.87,0.91,14.9,20.8,13.9,21.3,3.9,16.3
100006,"Teaching","Rural","Nonprofit","Large",1936.23855300474,6.124080725,2.203142081,1698.499691,54.14379601,58.85276267,2.04112841562903,5.06221803380587,65.424556809025,0,90.089320308631,62.8325682237111,5.69809464817843,30.0803741420357,1.38896298607484,19.340476812903,6.741509136,3,2,3,2,2,2,3,2,2,3,57.2311922019495,89.48360696,13.85380046,28.58193806,31.05796363,9.446452544,7.267521867,5.571839577,38.46084296,6.12538317,5.814092139,7.771193875,6.451127367,11.9533615383073,0.4432,23.988931886993,32.83439014,63.41685721,0.509671626,0.41179994,28.75399361,8,0.059692201,0.101784961,0.71,156.53,0.4,0.07,2.66,1.43,7.36,3.22,7.07,1.34,0.93,1.05,16.1,23.3,13.3,21,5.2,17.6
100006,"Teaching","Rural","Nonprofit","Large",1936.23855300474,6.124080725,2.203142081,1698.499691,54.14379601,58.85276267,2.04112841562903,5.06221803380587,65.424556809025,0,90.089320308631,62.8325682237111,5.69809464817843,30.0803741420357,1.38896298607484,19.340476812903,6.741509136,3,2,3,2,2,2,3,2,2,3,57.2311922019495,89.48360696,13.85380046,28.58193806,31.05796363,9.446452544,7.267521867,5.571839577,38.46084296,6.12538317,5.814092139,7.771193875,6.451127367,11.9533615383073,0.4432,23.988931886993,32.83439014,63.41685721,0.509671626,0.41179994,28.75399361,8,0.059692201,0.101784961,0.71,156.53,0.4,0.07,2.66,1.43,7.36,3.22,7.07,1.34,0.93,1.05,16.1,23.3,13.3,21,5.2,17.6
100006,"Teaching","Rural","Nonprofit","Large",1936.23855300474,6.124080725,2.203142081,1698.499691,54.14379601,58.85276267,2.04112841562903,5.06221803380587,65.424556809025,0,90.089320308631,62.8325682237111,5.69809464817843,30.0803741420357,1.38896298607484,19.340476812903,6.741509136,3,2,3,2,2,2,3,2,2,3,57.2311922019495,89.48360696,13.85380046,28.58193806,31.05796363,9.446452544,7.267521867,5.571839577,38.46084296,6.12538317,5.814092139,7.771193875,6.451127367,11.9533615383073,0.4432,23.988931886993,32.83439014,63.41685721,0.509671626,0.41179994,28.75399361,8,0.059692201,0.101784961,0.71,156.53,0.4,0.07,2.66,1.43,7.36,3.22,7.07,1.34,0.93,1.05,16.1,23.3,13.3,21,5.2,17.6
100006,"Teaching","Rural","Nonprofit","Large",1936.23855300474,6.124080725,2.203142081,1698.499691,54.14379601,58.85276267,2.04112841562903,5.06221803380587,65.424556809025,0,90.089320308631,62.8325682237111,5.69809464817843,30.0803741420357,1.38896298607484,19.340476812903,6.741509136,3,2,3,2,2,2,3,2,2,3,57.2311922019495,89.48360696,13.85380046,28.58193806,31.05796363,9.446452544,7.267521867,5.571839577,38.46084296,6.12538317,5.814092139,7.771193875,6.451127367,11.9533615383073,0.4432,23.988931886993,32.83439014,63.41685721,0.509671626,0.41179994,28.75399361,8,0.059692201,0.101784961,0.71,156.53,0.4,0.07,2.66,1.43,7.36,3.22,7.07,1.34,0.93,1.05,16.1,23.3,13.3,21,5.2,17.6
100006,"Teaching","Rural","Nonprofit","Large",1936.23855300474,6.124080725,2.203142081,1698.499691,54.14379601,58.85276267,2.04112841562903,5.06221803380587,65.424556809025,0,90.089320308631,62.8325682237111,5.69809464817843,30.0803741420357,1.38896298607484,19.340476812903,6.741509136,3,2,3,2,2,2,3,2,2,3,57.2311922019495,89.48360696,13.85380046,28.58193806,31.05796363,9.446452544,7.267521867,5.571839577,38.46084296,6.12538317,5.814092139,7.771193875,6.451127367,11.9533615383073,0.4432,23.988931886993,32.83439014,63.41685721,0.509671626,0.41179994,28.75399361,8,0.059692201,0.101784961,0.71,156.53,0.4,0.07,2.66,1.43,7.36,3.22,7.07,1.34,0.93,1.05,16.1,23.3,13.3,21,5.2,17.6
100006,"Teaching","Rural","Nonprofit","Large",1936.23855300474,6.124080725,2.203142081,1698.499691,54.14379601,58.85276267,2.04112841562903,5.06221803380587,65.424556809025,0,90.089320308631,62.8325682237111,5.69809464817843,30.0803741420357,1.38896298607484,19.340476812903,6.741509136,3,2,3,2,2,2,3,2,2,3,57.2311922019495,89.48360696,13.85380046,28.58193806,31.05796363,9.446452544,7.267521867,5.571839577,38.46084296,6.12538317,5.814092139,7.771193875,6.451127367,11.9533615383073,0.4432,23.988931886993,32.83439014,63.41685721,0.509671626,0.41179994,28.75399361,8,0.059692201,0.101784961,0.71,156.53,0.4,0.07,2.66,1.43,7.36,3.22,7.07,1.34,0.93,1.05,16.1,23.3,13.3,21,5.2,17.6
100007,"Teaching","Rural","Nonprofit","Large",2348.77333741175,4.793794904,3.658368845,2027.747354,43.31640738,17.51217931,2.02522447778336,6.36260450183611,72.72121436505,0,88.0238705256524,73.679958243424,3.58904643893275,17.4974540976529,5.23354121999033,15.0720350714244,9.906958273,3,3,3,3,3,4,3,4,4,4,53.240274726085,90.44589304,12.71776907,26.34600239,28.45199441,8.397132621,6.726247337,5.296022647,38.50340254,5.988740466,4.669056901,8.069570526,7.004642364,3.65871848963328,0.3167,24.8751660309546,32.60579357,65.03604787,1.333632186,0.960740644,16.23376623,1.701644923,0.067152027,0.211663229,0.36,147.84,0.23,0.13,2.24,0.47,6.99,4.26,6.54,1.25,1.04,0.9,16.2,24,16.2,20.9,4.6,18.9
100008,"Non Teaching","Urban","Nonprofit","Large",2738.92447212377,2.470267259,8.390530527,1952.636235,149.7264088,17.99369683,1.94754636363636,8.68305134189032,55.8707589156696,0,81.4637603194637,67.9577454446611,9.87519462039977,19.2608977410816,2.90616219385754,15.7275663099898,15.74147206,3,2,3,2,3,3,3,3,3,4,57.1594810440317,84.83420909,12.90330426,26.58247843,30.16554589,10.33337325,21.58718619,4.478314276,39.41825384,5.629618708,5.835366866,14.1489496,2.478758911,1.49139439906651,0.4596,6.26093932322054,31.88527282,60.4505114,0.748703139,1.147204444,24.74226804,0,0.096442246,0.167219843,0.9,165.65,0.18,0.09,2.91,2.62,15.54,6.05,6.54,1.64,1.45,1.49,14.7,20,13,20,3.9,17.5
100012,"Teaching","Urban","Governmental","Large",2885.69282927207,3.969421477,6.021115217,2143.678729,5.384393101,0,1.97881495649772,4.77223400582055,51.5720460039558,0,81.9604835158592,70.4404542154439,6.25898631944082,22.1339869125972,1.16657255251807,21.7821649138221,16.15354742,3,3,3,3,3,4,3,3,2,4,43.9036067969046,89.99666359,12.08648677,21.34331155,22.94766818,9.7294405,4.931515675,4.502618146,52.24972726,4.700947895,6.396196027,6.435237713,9.248230007,15.6760222956642,0.3764,35.8531051151778,47.25285836,62.0294905,0.283286119,0.117619384,6.802721088,19.41747573,0.03598093,0.161824968,0.66,167.06,0.19,0.08,2.34,2.04,8.23,2.84,4.34,1.8,0.67,0.92,13.5,19.9,14.4,19.4,4.5,18
100014,"Non Teaching","Rural","Nonprofit","Small",2363.65320907564,4.13011974,6.049316276,1933.050465,38.02116552,31.0985431,1.68798284090909,5.04854530340815,66.9448284529345,0,90.0690846286701,59.8569817134682,5.76750243025623,33.9174354835751,0.457851103244621,14.3632232357493,13.8466208,3,3,3,3,3,4,3,3,2,3,32.0650960942343,92.21283108,11.19058889,14.81436516,15.48117537,11.17036817,0.671863555,4.365179695,52.52396949,3.922536442,3.484908491,8.182674763,12.58207793,1.23025768911056,0.1892,29.0274314214464,45.73835423,66.3601281,1.399776036,0.869565217,0,0,0.074035685,0.074035685,0.22,151.88,0.22,0.09,2.28,1.55,8.11,3.21,5.11,1.92,1.3,0.85,14.5,20.6,14.3,20,4.2,17.2
100017,"Teaching","Rural","Governmental","Large",1667.10142515191,7.29174541,6.78009616,1768.010868,NA,34.7267165,2.10901668430335,5.65022888056596,50.0361049166401,5.38742333241368,80.5163522146056,68.0470847205466,10.3287560605333,21.2632959304383,0.360863288481875,15.0297330141779,10.68814307,2,2,2,2,2,2,2,1,3,2,52.0182908481279,90.95083842,15.1187602,24.1793721,25.1439244,13.2566124,1.309167867,4.653327753,49.1270464,5.748010057,6.905586719,7.029691612,10.88366444,3.10029130253849,0.4002,19.3258426966292,43.07591169,60.71846105,0.635677394,0.980091884,22.32142857,3.802281369,0.128445552,0.25277374,3.24,155.1,0.39,0.09,2.84,2.06,5.58,4.23,6.69,1.69,0.94,1.74,13.7,21.1,13.7,19.6,3.8,14.9
100018,"Teaching","Rural","Nonprofit","Large",2254.91734307275,2.972286224,6.969013502,1690.544677,5.058143888,16.66454956,1.86644537740063,5.3435719019218,72.7165516531054,35.907677707665,44.9472737445202,68.50189523127,5.0695493753076,18.5768583195904,7.85169707383199,17.9540085199263,8.037989938,2,2,3,2,2,3,2,3,1,3,29.1601266649256,91.97915175,8.932507077,19.07828637,21.11342041,8.945957507,6.076119242,3.554965181,54.09257404,4.082864342,4.283407269,3.993744649,8.645302737,3.09476474486415,0.2192,39.2876076872101,47.56254615,69.20382559,0.510204082,0.459277404,14.81481481,26.81992337,0.03580465,0.259370552,0.15,161.52,0.36,0.1,2.13,1.58,12.77,4.58,4.1,1.99,0.72,0.99,14.3,18.8,13.2,17.2,4.4,17.6
100019,"Non Teaching","Urban","Nonprofit","Large",2171.33573561539,5.747727507,5.485281281,1168.778013,30.58963517,0,1.98190861898484,5.29969513239475,63.3902864259029,6.45549129314138,87.2131765889231,67.9418035304533,2.7681300216397,29.290066447907,0,18.6023501428442,13.01643458,3,3,2,2,3,3,3,2,3,3,40.1650182119696,92.66418596,11.13833202,20.12905514,21.31549752,8.308473873,1.556887761,4.543838504,47.10782144,4.647558355,5.580963326,6.426233604,13.24939536,5.72740040420649,0.247,30.3497413763573,41.65829186,65.37972017,0.431778929,0.716845878,57.01754386,11.88118812,0.07436251,0.074540896,0.22,157.84,0.3,0.07,1.84,1.43,7.44,4.16,6.65,2.02,0.92,0.92,13.5,16.8,13.8,15.5,3.8,13.6
100022,"Teaching","Rural","Governmental","Large",2521.41846517848,7.748339543,21.13851347,2563.55783,NA,31.7894247,2.28019302809573,7.82223152067206,54.8725296514194,20.5692371399408,62.488163971525,74.9009209224205,3.4629146471925,20.1531301234156,1.48304749465635,15.6009299454789,13.08435223,2,1,2,1,2,2,2,3,2,2,77.6774256867003,80.25824937,18.44534064,31.81390303,36.44968544,17.51798209,21.85501867,6.497970853,41.50393158,7.871204461,11.1752826,12.94098243,2.689198765,10.6812366223023,0.7333,19.373320243977,36.4723087,49.92488864,0.354627894,0.701092738,22.18430034,4.716981132,0.172686986,0.174409623,0.78,234.59,0.21,0.08,1.77,3.23,14.58,5.72,7.23,1.53,1.03,1.44,15.4,20.4,13.6,19,NA,17.4
100022,"Teaching","Rural","Governmental","Large",2521.41846517848,7.748339543,21.13851347,2563.55783,NA,31.7894247,2.28019302809573,7.82223152067206,54.8725296514194,20.5692371399408,62.488163971525,74.9009209224205,3.4629146471925,20.1531301234156,1.48304749465635,15.6009299454789,13.08435223,2,1,2,1,2,2,2,3,2,2,77.6774256867003,80.25824937,18.44534064,31.81390303,36.44968544,17.51798209,21.85501867,6.497970853,41.50393158,7.871204461,11.1752826,12.94098243,2.689198765,10.6812366223023,0.7333,19.373320243977,36.4723087,49.92488864,0.354627894,0.701092738,22.18430034,4.716981132,0.172686986,0.174409623,0.78,234.59,0.21,0.08,1.77,3.23,14.58,5.72,7.23,1.53,1.03,1.44,15.4,20.4,13.6,19,NA,17.4
